id	lat	lon	title	description	icon	iconSize	iconOffset
519	46.8986	18.93	Sarlós Boldogasszony-kápolna	<h4 style="margin-top:-20px">(Kisapostag)</h4><p><a href="http://miserend.hu/?templom=519" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
520	46.9549	18.4827	Boldogságos Szűz Mária mennybevétele-templom	<h4 style="margin-top:-20px">(Káloz)</h4><p><a href="http://miserend.hu/?templom=520" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
5173			Istenszülő elszenderedése-templom	<h4 style="margin-top:-20px">(Nyíregyháza-Józsaváros görögkatolikus templom)</h4><p><a href="http://miserend.hu/?templom=5173" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
521	46.8878	18.6193	Páduai Szent Antal-templom	<h4 style="margin-top:-20px">(Nagyhörcsöki templom)</h4><p><a href="http://miserend.hu/?templom=521" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
522	46.842	18.3372	Borromei Szent Károly-templom	<h4 style="margin-top:-20px">(Lajoskomárom)</h4><p><a href="http://miserend.hu/?templom=522" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
523	46.8413	18.3984	Jézus Szíve-templom	<h4 style="margin-top:-20px">(Középbogárdpusztai templom)</h4><p><a href="http://miserend.hu/?templom=523" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
524	46.9323	18.7795	Magyarok Nagyasszonya-templom	<h4 style="margin-top:-20px">(Mezőfalva)</h4><p><a href="http://miserend.hu/?templom=524" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
525	46.8247	18.2919	Szent Péter és Pál-templom	<h4 style="margin-top:-20px">(Mezőkomárom)</h4><p><a href="http://miserend.hu/?templom=525" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
526	46.8224	18.28	Urunk mennybemenetele  templom	<h4 style="margin-top:-20px">(Szabadhidvég)</h4><p><a href="http://miserend.hu/?templom=526" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
527	46.8201	18.4777	Szent Mihály főangyal-templom	<h4 style="margin-top:-20px">(Mezőszilas)</h4><p><a href="http://miserend.hu/?templom=527" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
528	46.9572	18.8453	Nagyboldogasszony-templom	<h4 style="margin-top:-20px">(Nagyvenyim)</h4><p><a href="http://miserend.hu/?templom=528" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
529	46.8364	18.5206	Szent Kereszt felmagasztalása  kápolna	<h4 style="margin-top:-20px">(Pusztaegresi templom)</h4><p><a href="http://miserend.hu/?templom=529" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
530	46.8732	18.541	Nagyboldogasszony  templom	<h4 style="margin-top:-20px">(Sárhatvani templom)</h4><p><a href="http://miserend.hu/?templom=530" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
531	46.8878	18.6193	Szűz Mária neve-templom	<h4 style="margin-top:-20px">(Kislóki templom)</h4><p><a href="http://miserend.hu/?templom=531" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
532	47.0064	18.5436	Antiochiai Szent Ignác  templom	<h4 style="margin-top:-20px">(Sárkeresztúr)</h4><p><a href="http://miserend.hu/?templom=532" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
533	46.9715	18.5659	Szent Ágota  templom	<h4 style="margin-top:-20px">(Sárszentágota)</h4><p><a href="http://miserend.hu/?templom=533" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
534	47.0765	18.685	Szűz Mária neve-templom	<h4 style="margin-top:-20px">(Szabadegyháza)</h4><p><a href="http://miserend.hu/?templom=534" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
535	46.7152	18.6666	Szent Mihály főangyal templom	<h4 style="margin-top:-20px">(Vajta)</h4><p><a href="http://miserend.hu/?templom=535" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
536	47.4789	18.5557	Nagyboldogasszony templom	<h4 style="margin-top:-20px">(Újbarok)</h4><p><a href="http://miserend.hu/?templom=536" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
537	47.2637	18.713	Urunk színeváltozása kápolna	<h4 style="margin-top:-20px">(Pettendi kápolna)</h4><p><a href="http://miserend.hu/?templom=537" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4348			Misézőhely	<h4 style="margin-top:-20px">(Basal)</h4><p><a href="http://miserend.hu/?templom=4348" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
538	46.9959	18.2745	Szent Kereszt felmagasztalása-templom	<h4 style="margin-top:-20px">(Mezőszentgyörgy)</h4><p><a href="http://miserend.hu/?templom=538" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
539	46.0784	18.2235	Szent Péter és Pál apostolok-székesegyház	<h4 style="margin-top:-20px">(Bazilika Minor)</h4><p><a href="http://miserend.hu/?templom=539" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
540	46.0752	18.2288	Szent Sebestyén vértanú templom	<h4 style="margin-top:-20px">( Irgalmasok temploma)</h4><p><a href="http://miserend.hu/?templom=540" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
541	47.7592	17.5633	Szent Kereszt felmagasztalása templom	<h4 style="margin-top:-20px">(Győrladamér)</h4><p><a href="http://miserend.hu/?templom=541" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
543	47.722	17.6118	Krisztus Király templom	<h4 style="margin-top:-20px">(Győrújfalu)</h4><p><a href="http://miserend.hu/?templom=543" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
544	47.7409	17.5796	Szent László templom	<h4 style="margin-top:-20px">(Győrzámoly)</h4><p><a href="http://miserend.hu/?templom=544" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
545	47.8325	17.4595	Szent Mihály templom	<h4 style="margin-top:-20px">(Hédervár)</h4><p><a href="http://miserend.hu/?templom=545" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
546	47.8959	17.4194	Szent Balázs és Szent László templom	<h4 style="margin-top:-20px">(Kisbodak)</h4><p><a href="http://miserend.hu/?templom=546" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
547	47.8622	17.4659	Szent Kelemen templom	<h4 style="margin-top:-20px">(Lipót)</h4><p><a href="http://miserend.hu/?templom=547" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
548	47.8876	17.4038	Szent György templom	<h4 style="margin-top:-20px">(Püski)</h4><p><a href="http://miserend.hu/?templom=548" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
549	47.8702	17.3713	Lisieuxi Szent Teréz templom	<h4 style="margin-top:-20px">(Araki templom)</h4><p><a href="http://miserend.hu/?templom=549" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
550	47.7327	18.3276	Nepomuki Szent János-templom	<h4 style="margin-top:-20px">(Dunaalmás)</h4><p><a href="http://miserend.hu/?templom=550" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
551	47.936	17.2793	Kisboldogasszony templom	<h4 style="margin-top:-20px">(Feketeerdő)</h4><p><a href="http://miserend.hu/?templom=551" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
552	46.0767	18.2238	Miasszonyunk Zárdatemplom	<h4 style="margin-top:-20px">(Pécs)</h4><p><a href="http://miserend.hu/?templom=552" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4543	46.0742	18.1723	Szent Márton templom	<h4 style="margin-top:-20px">(Patacsi templom)</h4><p><a href="http://miserend.hu/?templom=4543" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
553	46.082	18.2342	Mindenszentek templom	<h4 style="margin-top:-20px">(Pécs)</h4><p><a href="http://miserend.hu/?templom=553" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
554	47.4027	16.7072	Szent Miklós templom	<h4 style="margin-top:-20px">(Csepreg)</h4><p><a href="http://miserend.hu/?templom=554" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
555	47.3952	16.7115	Szent Katalin kápolna	<h4 style="margin-top:-20px">(Zárdakápolna)</h4><p><a href="http://miserend.hu/?templom=555" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
556	47.4704	16.762	Szent György-templom	<h4 style="margin-top:-20px">(Egyházasfalu)</h4><p><a href="http://miserend.hu/?templom=556" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
557	47.4085	16.6284	Keresztelő Szent János templom	<h4 style="margin-top:-20px">(Horvátzsidány)</h4><p><a href="http://miserend.hu/?templom=557" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
558	47.4436	16.9059	Szent András-templom	<h4 style="margin-top:-20px">(Iván)</h4><p><a href="http://miserend.hu/?templom=558" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
559	47.4046	16.8092	Kisboldogasszony templom	<h4 style="margin-top:-20px">(Lócs)</h4><p><a href="http://miserend.hu/?templom=559" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
560	47.3924	16.9267	Szent István király templom	<h4 style="margin-top:-20px">(Nagygeresd)</h4><p><a href="http://miserend.hu/?templom=560" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
561	47.4831	16.8036	Szent László király-templom	<h4 style="margin-top:-20px">(Nemeskér)</h4><p><a href="http://miserend.hu/?templom=561" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
562	47.3995	16.8785	Szent Miklós templom	<h4 style="margin-top:-20px">(Nemesládony)</h4><p><a href="http://miserend.hu/?templom=562" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
563	47.4214	16.6512	Szent Egyed templom	<h4 style="margin-top:-20px">(Peresznye)</h4><p><a href="http://miserend.hu/?templom=563" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
564	47.429	16.9736	Szent Kereszt felmagasztalása templom	<h4 style="margin-top:-20px">(Répceszemere)</h4><p><a href="http://miserend.hu/?templom=564" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
565	47.5635	17.4076	Sarlós Boldogasszony templom	<h4 style="margin-top:-20px">(Bodonhely)</h4><p><a href="http://miserend.hu/?templom=565" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
566	47.6475	17.869	Szűz Mária neve-templom	<h4 style="margin-top:-20px">(Bőny)</h4><p><a href="http://miserend.hu/?templom=566" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
567	47.5575	17.7199	Szent István király-templom	<h4 style="margin-top:-20px">(Écs)</h4><p><a href="http://miserend.hu/?templom=567" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
568	47.5255	17.5957	Kisboldogasszony-templom	<h4 style="margin-top:-20px">(Felpéc)</h4><p><a href="http://miserend.hu/?templom=568" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
569	47.4639	17.4944	Nagyboldogasszony templom	<h4 style="margin-top:-20px">(Gyarmat)</h4><p><a href="http://miserend.hu/?templom=569" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
570	47.6358	17.5816	Szent László király templom	<h4 style="margin-top:-20px">(Gyirmóti templom)</h4><p><a href="http://miserend.hu/?templom=570" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
571	47.6217	17.6051	Nagyboldogasszony-templom	<h4 style="margin-top:-20px">(Ménfői templom)</h4><p><a href="http://miserend.hu/?templom=571" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
572	47.5515	17.5704	Szent Lőrinc vértanú templom	<h4 style="margin-top:-20px">(Győrszemere)</h4><p><a href="http://miserend.hu/?templom=572" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4418	47.5843	17.5749	Szent Pál megtérése templom	<h4 style="margin-top:-20px">(Nagyszentpál templom)</h4><p><a href="http://miserend.hu/?templom=4418" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
573	47.6245	17.6452	Szeplőtelen Fogantatás templom	<h4 style="margin-top:-20px">(Kisbaráti templom)</h4><p><a href="http://miserend.hu/?templom=573" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
574	47.5767	17.7522	Szent Anna templom	<h4 style="margin-top:-20px">(Győrság)</h4><p><a href="http://miserend.hu/?templom=574" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
575	47.6052	17.6507	Keresztelő Szent János születése templom	<h4 style="margin-top:-20px">(Nagybaráti templom)</h4><p><a href="http://miserend.hu/?templom=575" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
576	47.5007	17.5643	Szent Mihály-templom	<h4 style="margin-top:-20px">(Gyömöre)</h4><p><a href="http://miserend.hu/?templom=576" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
577	47.5905	17.7625	Munkás Szent József templom	<h4 style="margin-top:-20px">(Halomaljai templom)</h4><p><a href="http://miserend.hu/?templom=577" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
578	47.4911	17.6385	Szentháromság templom	<h4 style="margin-top:-20px">(Kajárpéc)</h4><p><a href="http://miserend.hu/?templom=578" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
579	47.6029	17.5209	Szent Anna templom	<h4 style="margin-top:-20px">(Koroncó)</h4><p><a href="http://miserend.hu/?templom=579" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
580	47.5701	17.8831	Sarlós Boldogasszony-templom	<h4 style="margin-top:-20px">(Mezőörs)</h4><p><a href="http://miserend.hu/?templom=580" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
581	47.619	17.8009	Mindenszentek templom	<h4 style="margin-top:-20px">(Mindszentpusztai templom)</h4><p><a href="http://miserend.hu/?templom=581" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
582	47.59	17.6894	Mindenszentek templom	<h4 style="margin-top:-20px">(Nyúli templom)</h4><p><a href="http://miserend.hu/?templom=582" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
583	47.571	17.7818	Szent András apostol templom	<h4 style="margin-top:-20px">(Pázmándfalu)</h4><p><a href="http://miserend.hu/?templom=583" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
584	47.6126	17.7966	Nagyboldogasszony-templom	<h4 style="margin-top:-20px">(Pér)</h4><p><a href="http://miserend.hu/?templom=584" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
5026			Fájdalmas Szűzanya kápolna	<h4 style="margin-top:-20px">(Kálvária kápolna)</h4><p><a href="http://miserend.hu/?templom=5026" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
585	47.5863	17.4239	Szentháromság templom	<h4 style="margin-top:-20px">(Rábacsécsény)</h4><p><a href="http://miserend.hu/?templom=585" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
586	47.5788	17.4284	Szent Mihály templom	<h4 style="margin-top:-20px">(Rábaszentmihály)</h4><p><a href="http://miserend.hu/?templom=586" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
587	47.491	17.6957	Magyarok Nagyasszonya templom	<h4 style="margin-top:-20px">(Sokorópátka)</h4><p><a href="http://miserend.hu/?templom=587" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
